experiment,audit_id,policy,path_id,training_seed,maximum_difference,tolerance,status,detail
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_055_f90330578051,,4.547473508864641e-13,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_056_b2c64046cef9,,1.8189894035458565e-12,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_057_bf11b8e004e2,,2.9103830456733704e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_058_fbcfbffca03e,,5.820766091346741e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_059_d22925a9593f,,5.820766091346741e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_060_b3feb9e274c2,,2.9103830456733704e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_061_627abde70c26,,5.820766091346741e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_062_0c9ea14e9507,,5.820766091346741e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_063_44f0f2a191ef,,2.9103830456733704e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_064_27d69866b791,,5.820766091346741e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_065_930038cc16e9,,5.820766091346741e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_066_28fb87ba4913,,5.820766091346741e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_067_4d46fa716471,,2.9103830456733704e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_068_93da1d4ae1ba,,1.8189894035458565e-12,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_069_5b01ea54b2fa,,1.8189894035458565e-12,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_070_0cd9bcac96c3,,2.9103830456733704e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_071_34f77888383f,,2.9103830456733704e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_072_8e59fac0e6c8,,2.9103830456733704e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_073_69349232969b,,2.9103830456733704e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_074_212affc962e2,,1.8189894035458565e-12,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_075_8de4e41c7ad9,,2.9103830456733704e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_076_48339f21c8ec,,2.9103830456733704e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_077_b1f2e84dc844,,6.678685382510707e-17,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_078_367d379a9297,,5.820766091346741e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_079_bce06ca59758,,1.8189894035458565e-12,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_080_e669407a98d7,,7.275957614183426e-12,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_081_fbbd80304765,,4.440892098500626e-16,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_082_2cf496ac3a99,,5.820766091346741e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_083_4cbdde5f376f,,2.9103830456733704e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_084_513eb18f351c,,5.820766091346741e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_085_650c50514b66,,4.547473508864641e-13,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_086_754dc8e1ab0e,,9.094947017729282e-13,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Constrained SAC,test_087_cbc79ee243dd,,6.657001339060997e-17,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_000_4ae657b9eeec,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_001_dde9993de777,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_002_f01217ab0e79,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_003_eb3106001035,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_004_55a330aff5c4,,1.1368683772161603e-13,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_005_981c73a17708,,4.547473508864641e-13,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_006_daba4b1e9814,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_007_925513ee8ec6,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_008_fabe46a0ea00,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_009_c8ef87e47101,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_010_613ab99db82c,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_011_8a2e74b38d5d,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_012_b6bdc05b20a7,,4.547473508864641e-13,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_013_040653995d85,,2.2737367544323206e-13,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_014_f00647451070,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_015_643a837775f9,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_016_45a90ccef8bd,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_017_ebd333a3cdba,,1.4551915228366852e-11,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
5.2.2,raw_replications_to_path_seed_aggregation,Model-guided constrained SAC,test_018_9466cee538c9,,2.842170943040401e-14,1e-06,PASS,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.
