panel,contract_id,critical,chapter,equation_label,methodological_claim,input_variables,implementation_file,implementation_function,production_caller,output_file,output_columns,acceptance_test,maximum_observed_residual,tolerance,tolerance_basis,status,failure_reason,normalised_residual,plot_residual,experiment,audit_id,policy,path_id,training_seed,maximum_difference,detail,algorithm,problem_size,calls,convergence_rate,failure_rate,runtime_p50_seconds,runtime_p90_seconds,runtime_p95_seconds,runtime_max_seconds,peak_memory_mb,hardware,evidence_status,interpretation
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_035_51fd398978b7,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_036_7eb6ac1ca077,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_037_f096257ecaa4,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_038_b05abc6e01b3,,4.547473508864641e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_039_9c0d1ebe6c19,,4.547473508864641e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_040_11a8950c659e,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_041_e58f21dcc209,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_042_a77d2ece213a,,4.547473508864641e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_043_f1174106175c,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_044_ed401c94714a,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_045_af7d3f616c1d,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_046_e35b743e6617,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_047_20c1f89391c1,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_048_eeaf6a6a0a15,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_049_343da3774e7e,,2.2737367544323206e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_050_1c7612d8bc63,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_051_5747c87e6d9a,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_052_9760565f31de,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_053_4473e6f72168,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_054_c66f0b1dacc4,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_055_f90330578051,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_056_b2c64046cef9,,7.105427357601002e-15,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_057_bf11b8e004e2,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_058_fbcfbffca03e,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_059_d22925a9593f,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_060_b3feb9e274c2,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_061_627abde70c26,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_062_0c9ea14e9507,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_063_44f0f2a191ef,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_064_27d69866b791,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_065_930038cc16e9,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_066_28fb87ba4913,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_067_4d46fa716471,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_068_93da1d4ae1ba,,2.842170943040401e-14,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_069_5b01ea54b2fa,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_070_0cd9bcac96c3,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_071_34f77888383f,,4.547473508864641e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_072_8e59fac0e6c8,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_073_69349232969b,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_074_212affc962e2,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_075_8de4e41c7ad9,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_076_48339f21c8ec,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_077_b1f2e84dc844,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_078_367d379a9297,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_079_bce06ca59758,,4.547473508864641e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_080_e669407a98d7,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_081_fbbd80304765,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_082_2cf496ac3a99,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Behaviour cloning,test_083_4cbdde5f376f,,1.4551915228366852e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
